Content ID,Datetime,Content Type,Category,Sentiment,Score
43da458b-66fe-4723-996c-57dcfad67edf,15/09/20 19:11,GIF,food,positive,70
43da458b-66fe-4723-996c-57dcfad67edf,12/02/21 05:52,GIF,food,positive,60
43da458b-66fe-4723-996c-57dcfad67edf,05/02/21 13:27,GIF,food,positive,70
43da458b-66fe-4723-996c-57dcfad67edf,03/12/20 14:34,GIF,food,neutral,35
43da458b-66fe-4723-996c-57dcfad67edf,29/06/20 13:29,GIF,food,positive,65
43da458b-66fe-4723-996c-57dcfad67edf,04/06/21 13:31,GIF,food,positive,65
43da458b-66fe-4723-996c-57dcfad67edf,10/11/20 10:35,GIF,food,neutral,35
43da458b-66fe-4723-996c-57dcfad67edf,30/04/21 22:42,GIF,food,negative,5
43da458b-66fe-4723-996c-57dcfad67edf,24/11/20 06:34,GIF,food,negative,0
43da458b-66fe-4723-996c-57dcfad67edf,15/09/20 08:12,GIF,food,positive,60
43da458b-66fe-4723-996c-57dcfad67edf,28/09/20 09:42,GIF,food,positive,70
43da458b-66fe-4723-996c-57dcfad67edf,18/08/20 00:47,GIF,food,neutral,20
43da458b-66fe-4723-996c-57dcfad67edf,04/07/20 11:42,GIF,food,positive,75
43da458b-66fe-4723-996c-57dcfad67edf,17/12/20 08:11,GIF,food,positive,50
43da458b-66fe-4723-996c-57dcfad67edf,14/07/20 21:00,GIF,food,negative,15
43da458b-66fe-4723-996c-57dcfad67edf,26/04/21 20:22,GIF,food,negative,5
43da458b-66fe-4723-996c-57dcfad67edf,15/10/20 10:49,GIF,food,positive,72
43da458b-66fe-4723-996c-57dcfad67edf,21/01/21 16:33,GIF,food,neutral,35
43da458b-66fe-4723-996c-57dcfad67edf,04/01/21 04:27,GIF,food,negative,10
43da458b-66fe-4723-996c-57dcfad67edf,10/03/21 04:44,GIF,food,negative,10
43da458b-66fe-4723-996c-57dcfad67edf,14/04/21 03:42,GIF,food,positive,30
3d02ae44-c8f2-4d2d-a64c-9355a4f46430,19/12/20 16:21,GIF,fitness,positive,50
3d02ae44-c8f2-4d2d-a64c-9355a4f46430,10/12/20 10:31,GIF,fitness,positive,60
3d02ae44-c8f2-4d2d-a64c-9355a4f46430,12/09/20 21:58,GIF,fitness,positive,75
3d02ae44-c8f2-4d2d-a64c-9355a4f46430,25/11/20 13:19,GIF,fitness,positive,65
3d02ae44-c8f2-4d2d-a64c-9355a4f46430,03/06/21 01:00,GIF,fitness,positive,50
3d02ae44-c8f2-4d2d-a64c-9355a4f46430,15/06/21 20:32,GIF,fitness,negative,10
3d02ae44-c8f2-4d2d-a64c-9355a4f46430,10/09/20 11:51,GIF,fitness,positive,72
3d02ae44-c8f2-4d2d-a64c-9355a4f46430,16/02/21 19:42,GIF,fitness,negative,0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,30/03/21 20:03,photo,science,negative,12
7dc268e5-b50d-4280-82aa-e08af75a8a0a,08/06/21 10:40,photo,science,positive,75
7dc268e5-b50d-4280-82aa-e08af75a8a0a,16/02/21 23:17,photo,science,negative,12
7dc268e5-b50d-4280-82aa-e08af75a8a0a,18/12/20 16:08,photo,science,neutral,35
7dc268e5-b50d-4280-82aa-e08af75a8a0a,19/01/21 15:34,photo,science,positive,60
7dc268e5-b50d-4280-82aa-e08af75a8a0a,28/06/20 21:40,photo,science,negative,10
7dc268e5-b50d-4280-82aa-e08af75a8a0a,06/01/21 01:41,photo,science,negative,12
7dc268e5-b50d-4280-82aa-e08af75a8a0a,18/09/20 12:29,photo,science,neutral,20
7dc268e5-b50d-4280-82aa-e08af75a8a0a,23/12/20 14:58,photo,science,negative,0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,12/02/21 08:24,photo,science,positive,65
7dc268e5-b50d-4280-82aa-e08af75a8a0a,18/09/20 13:44,photo,science,negative,0
7dc268e5-b50d-4280-82aa-e08af75a8a0a,29/03/21 18:39,photo,science,positive,70
7dc268e5-b50d-4280-82aa-e08af75a8a0a,15/10/20 13:38,photo,science,positive,72
7dc268e5-b50d-4280-82aa-e08af75a8a0a,05/01/21 10:06,photo,science,positive,70
7dc268e5-b50d-4280-82aa-e08af75a8a0a,12/08/20 08:55,photo,science,positive,75
7dc268e5-b50d-4280-82aa-e08af75a8a0a,20/12/20 11:03,photo,science,positive,72
7dc268e5-b50d-4280-82aa-e08af75a8a0a,15/06/21 20:00,photo,science,positive,70
7dc268e5-b50d-4280-82aa-e08af75a8a0a,17/09/20 05:00,photo,science,positive,65
7dc268e5-b50d-4280-82aa-e08af75a8a0a,15/03/21 10:24,photo,science,negative,10
7dc268e5-b50d-4280-82aa-e08af75a8a0a,03/11/20 09:45,photo,science,neutral,35
7dc268e5-b50d-4280-82aa-e08af75a8a0a,02/07/20 16:27,photo,science,positive,45
7dc268e5-b50d-4280-82aa-e08af75a8a0a,04/10/20 14:41,photo,science,positive,30
d0e55134-c60e-4a05-999c-d7697b4901f0,22/02/21 02:04,GIF,cooking,positive,70
d0e55134-c60e-4a05-999c-d7697b4901f0,26/03/21 22:54,GIF,cooking,positive,70
d0e55134-c60e-4a05-999c-d7697b4901f0,16/07/20 23:10,GIF,cooking,neutral,20
d0e55134-c60e-4a05-999c-d7697b4901f0,21/10/20 16:44,GIF,cooking,positive,75
d0e55134-c60e-4a05-999c-d7697b4901f0,10/06/21 08:43,GIF,cooking,positive,72
d0e55134-c60e-4a05-999c-d7697b4901f0,13/11/20 09:50,GIF,cooking,positive,60
d0e55134-c60e-4a05-999c-d7697b4901f0,04/08/20 22:21,GIF,cooking,positive,50
d0e55134-c60e-4a05-999c-d7697b4901f0,11/01/21 05:33,GIF,cooking,positive,72
d0e55134-c60e-4a05-999c-d7697b4901f0,12/08/20 14:33,GIF,cooking,positive,65
d0e55134-c60e-4a05-999c-d7697b4901f0,28/03/21 19:53,GIF,cooking,positive,50
d0e55134-c60e-4a05-999c-d7697b4901f0,03/08/20 21:05,GIF,cooking,neutral,35
d0e55134-c60e-4a05-999c-d7697b4901f0,16/02/21 12:01,GIF,cooking,positive,45
d0e55134-c60e-4a05-999c-d7697b4901f0,04/10/20 06:38,GIF,cooking,positive,72
d0e55134-c60e-4a05-999c-d7697b4901f0,04/12/20 17:40,GIF,cooking,negative,15
d0e55134-c60e-4a05-999c-d7697b4901f0,27/06/20 00:12,GIF,cooking,positive,30
d0e55134-c60e-4a05-999c-d7697b4901f0,18/12/20 05:22,GIF,cooking,positive,70
d0e55134-c60e-4a05-999c-d7697b4901f0,20/05/21 04:47,GIF,cooking,negative,10
d0e55134-c60e-4a05-999c-d7697b4901f0,19/05/21 14:45,GIF,cooking,positive,75
d0e55134-c60e-4a05-999c-d7697b4901f0,28/10/20 01:00,GIF,cooking,positive,70
d0e55134-c60e-4a05-999c-d7697b4901f0,02/09/20 20:04,GIF,cooking,negative,10
d0e55134-c60e-4a05-999c-d7697b4901f0,13/02/21 01:11,GIF,cooking,positive,75
d0e55134-c60e-4a05-999c-d7697b4901f0,08/11/20 07:54,GIF,cooking,positive,45
d0e55134-c60e-4a05-999c-d7697b4901f0,24/03/21 09:11,GIF,cooking,positive,30
d0e55134-c60e-4a05-999c-d7697b4901f0,06/01/21 03:51,GIF,cooking,negative,5
d0e55134-c60e-4a05-999c-d7697b4901f0,18/07/20 06:46,GIF,cooking,positive,60
d0e55134-c60e-4a05-999c-d7697b4901f0,08/09/20 22:31,GIF,cooking,positive,30
d0e55134-c60e-4a05-999c-d7697b4901f0,26/02/21 14:34,GIF,cooking,positive,45
ebdf5d36-9ecc-44d7-b641-d33805709452,28/07/20 01:03,audio,cooking,neutral,35
ebdf5d36-9ecc-44d7-b641-d33805709452,20/08/20 01:54,audio,cooking,negative,5
ebdf5d36-9ecc-44d7-b641-d33805709452,12/07/20 19:05,audio,cooking,positive,70
ebdf5d36-9ecc-44d7-b641-d33805709452,09/07/20 10:43,audio,cooking,positive,70
ebdf5d36-9ecc-44d7-b641-d33805709452,19/07/20 02:09,audio,cooking,positive,70
ebdf5d36-9ecc-44d7-b641-d33805709452,05/10/20 08:19,audio,cooking,positive,30
ebdf5d36-9ecc-44d7-b641-d33805709452,16/04/21 05:24,audio,cooking,positive,70
ebdf5d36-9ecc-44d7-b641-d33805709452,13/11/20 17:16,audio,cooking,neutral,35
ebdf5d36-9ecc-44d7-b641-d33805709452,05/08/20 23:28,audio,cooking,negative,5
ebdf5d36-9ecc-44d7-b641-d33805709452,03/08/20 19:03,audio,cooking,positive,30
ebdf5d36-9ecc-44d7-b641-d33805709452,18/05/21 10:00,audio,cooking,negative,15
ebdf5d36-9ecc-44d7-b641-d33805709452,19/12/20 21:06,audio,cooking,positive,50
ebdf5d36-9ecc-44d7-b641-d33805709452,23/03/21 04:54,audio,cooking,negative,15
ebdf5d36-9ecc-44d7-b641-d33805709452,11/06/21 23:26,audio,cooking,positive,75
ebdf5d36-9ecc-44d7-b641-d33805709452,14/09/20 10:03,audio,cooking,positive,60
ebdf5d36-9ecc-44d7-b641-d33805709452,03/05/21 17:38,audio,cooking,positive,75
ebdf5d36-9ecc-44d7-b641-d33805709452,24/12/20 19:41,audio,cooking,negative,0
ebdf5d36-9ecc-44d7-b641-d33805709452,26/04/21 22:18,audio,cooking,neutral,20
ebdf5d36-9ecc-44d7-b641-d33805709452,07/06/21 15:42,audio,cooking,negative,15
ebdf5d36-9ecc-44d7-b641-d33805709452,17/12/20 12:08,audio,cooking,negative,10
ebdf5d36-9ecc-44d7-b641-d33805709452,20/05/21 07:39,audio,cooking,neutral,35
ebdf5d36-9ecc-44d7-b641-d33805709452,05/09/20 16:04,audio,cooking,positive,50
ebdf5d36-9ecc-44d7-b641-d33805709452,12/08/20 17:15,audio,cooking,positive,50
ebdf5d36-9ecc-44d7-b641-d33805709452,29/10/20 23:26,audio,cooking,positive,30
ebdf5d36-9ecc-44d7-b641-d33805709452,04/08/20 11:59,audio,cooking,positive,65
ebdf5d36-9ecc-44d7-b641-d33805709452,05/12/20 18:33,audio,cooking,negative,0
ebdf5d36-9ecc-44d7-b641-d33805709452,18/02/21 02:36,audio,cooking,negative,15
ebdf5d36-9ecc-44d7-b641-d33805709452,09/08/20 18:37,audio,cooking,positive,30
ebdf5d36-9ecc-44d7-b641-d33805709452,27/06/20 03:00,audio,cooking,negative,12
ebdf5d36-9ecc-44d7-b641-d33805709452,23/12/20 16:24,audio,cooking,negative,15
ebdf5d36-9ecc-44d7-b641-d33805709452,21/06/20 06:14,audio,cooking,negative,0
ebdf5d36-9ecc-44d7-b641-d33805709452,17/08/20 02:39,audio,cooking,positive,60
ebdf5d36-9ecc-44d7-b641-d33805709452,06/09/20 21:04,audio,cooking,positive,72
ebdf5d36-9ecc-44d7-b641-d33805709452,02/11/20 10:16,audio,cooking,positive,60
ebdf5d36-9ecc-44d7-b641-d33805709452,06/02/21 13:22,audio,cooking,positive,75
ebdf5d36-9ecc-44d7-b641-d33805709452,26/02/21 20:09,audio,cooking,neutral,35
1429467d-e8a2-4292-bd46-921e8bd87b30,07/12/20 16:21,video,public speaking,negative,15
1429467d-e8a2-4292-bd46-921e8bd87b30,27/07/20 11:11,video,public speaking,neutral,35
1429467d-e8a2-4292-bd46-921e8bd87b30,05/09/20 10:48,video,public speaking,positive,70
1429467d-e8a2-4292-bd46-921e8bd87b30,11/02/21 07:10,video,public speaking,positive,60
1429467d-e8a2-4292-bd46-921e8bd87b30,14/09/20 03:30,video,public speaking,negative,5
1429467d-e8a2-4292-bd46-921e8bd87b30,07/08/20 02:54,video,public speaking,negative,10
1429467d-e8a2-4292-bd46-921e8bd87b30,02/11/20 00:25,video,public speaking,positive,60
1429467d-e8a2-4292-bd46-921e8bd87b30,27/04/21 14:34,video,public speaking,negative,10
1429467d-e8a2-4292-bd46-921e8bd87b30,09/09/20 18:11,video,public speaking,positive,75
1429467d-e8a2-4292-bd46-921e8bd87b30,29/12/20 11:35,video,public speaking,negative,15
1429467d-e8a2-4292-bd46-921e8bd87b30,07/05/21 19:21,video,public speaking,positive,50
1429467d-e8a2-4292-bd46-921e8bd87b30,16/10/20 18:20,video,public speaking,positive,70
1429467d-e8a2-4292-bd46-921e8bd87b30,19/10/20 18:25,video,public speaking,neutral,35
1429467d-e8a2-4292-bd46-921e8bd87b30,26/12/20 02:18,video,public speaking,positive,45
1429467d-e8a2-4292-bd46-921e8bd87b30,07/03/21 18:06,video,public speaking,positive,70
1429467d-e8a2-4292-bd46-921e8bd87b30,25/03/21 12:38,video,public speaking,positive,50
1429467d-e8a2-4292-bd46-921e8bd87b30,02/04/21 00:48,video,public speaking,positive,60
1429467d-e8a2-4292-bd46-921e8bd87b30,30/03/21 16:02,video,public speaking,positive,45
1429467d-e8a2-4292-bd46-921e8bd87b30,06/11/20 12:15,video,public speaking,positive,65
1429467d-e8a2-4292-bd46-921e8bd87b30,08/07/20 00:20,video,public speaking,positive,30
1429467d-e8a2-4292-bd46-921e8bd87b30,01/11/20 13:02,video,public speaking,negative,0
1429467d-e8a2-4292-bd46-921e8bd87b30,29/05/21 18:56,video,public speaking,negative,12
1429467d-e8a2-4292-bd46-921e8bd87b30,26/03/21 12:45,video,public speaking,positive,75
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,26/06/20 04:51,audio,studying,positive,72
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,18/07/20 19:15,audio,studying,positive,70
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,18/09/20 08:24,audio,studying,positive,72
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,23/11/20 10:14,audio,studying,positive,70
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,29/11/20 20:35,audio,studying,positive,60
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,16/10/20 11:13,audio,studying,negative,0
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,24/07/20 06:50,audio,studying,positive,70
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,27/12/20 11:22,audio,studying,positive,45
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,05/03/21 07:37,audio,studying,positive,70
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,26/10/20 10:57,audio,studying,positive,60
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,16/05/21 11:02,audio,studying,negative,10
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,25/10/20 02:58,audio,studying,negative,5
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,17/01/21 14:52,audio,studying,positive,65
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,03/10/20 12:56,audio,studying,positive,50
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,17/03/21 13:32,audio,studying,positive,50
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,31/05/21 22:45,audio,studying,positive,70
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,08/02/21 03:06,audio,studying,positive,70
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,14/11/20 21:55,audio,studying,negative,15
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,19/07/20 22:06,audio,studying,positive,65
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,31/12/20 05:03,audio,studying,positive,72
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,21/06/20 13:38,audio,studying,negative,5
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,29/03/21 04:02,audio,studying,positive,50
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,19/04/21 22:07,audio,studying,negative,0
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,23/01/21 08:30,audio,studying,positive,50
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,29/04/21 08:27,audio,studying,positive,70
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,29/04/21 12:50,audio,studying,negative,5
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,30/01/21 23:05,audio,studying,positive,50
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,05/07/20 19:55,audio,studying,neutral,20
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,30/11/20 01:50,audio,studying,positive,70
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,19/11/20 22:23,audio,studying,negative,12
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,14/04/21 14:41,audio,studying,positive,50
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,01/04/21 16:51,audio,studying,negative,15
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,06/11/20 17:58,audio,studying,negative,10
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,21/10/20 23:24,audio,studying,neutral,20
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,26/06/20 02:27,audio,studying,positive,75
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,10/07/20 07:47,audio,studying,positive,72
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,16/07/20 22:01,audio,studying,negative,12
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,05/02/21 08:13,audio,studying,positive,50
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,01/01/21 03:12,audio,studying,negative,5
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,25/02/21 10:08,audio,studying,negative,15
7d459555-a816-4d20-893c-a002e0a74ce3,17/12/20 23:42,audio,healthy eating,positive,72
7d459555-a816-4d20-893c-a002e0a74ce3,09/11/20 00:55,audio,healthy eating,positive,70
7d459555-a816-4d20-893c-a002e0a74ce3,08/10/20 05:28,audio,healthy eating,positive,70
7d459555-a816-4d20-893c-a002e0a74ce3,20/03/21 08:59,audio,healthy eating,neutral,20
7d459555-a816-4d20-893c-a002e0a74ce3,08/03/21 11:06,audio,healthy eating,positive,30
7d459555-a816-4d20-893c-a002e0a74ce3,17/05/21 19:58,audio,healthy eating,positive,65
7d459555-a816-4d20-893c-a002e0a74ce3,27/03/21 22:46,audio,healthy eating,positive,72
7d459555-a816-4d20-893c-a002e0a74ce3,21/03/21 10:24,audio,healthy eating,positive,60
7d459555-a816-4d20-893c-a002e0a74ce3,02/05/21 17:31,audio,healthy eating,positive,70
7d459555-a816-4d20-893c-a002e0a74ce3,18/04/21 20:57,audio,healthy eating,negative,12
7d459555-a816-4d20-893c-a002e0a74ce3,09/10/20 10:18,audio,healthy eating,negative,15
7d459555-a816-4d20-893c-a002e0a74ce3,24/12/20 04:09,audio,healthy eating,negative,15
7d459555-a816-4d20-893c-a002e0a74ce3,22/03/21 01:27,audio,healthy eating,negative,12
7d459555-a816-4d20-893c-a002e0a74ce3,20/05/21 11:15,audio,healthy eating,positive,45
7d459555-a816-4d20-893c-a002e0a74ce3,30/07/20 23:48,audio,healthy eating,positive,70
7d459555-a816-4d20-893c-a002e0a74ce3,15/05/21 19:50,audio,healthy eating,negative,12
e6b61eab-6879-4618-b189-476f27f02fdd,17/01/21 03:38,audio,science,positive,45
e6b61eab-6879-4618-b189-476f27f02fdd,17/04/21 01:54,audio,science,positive,70
e6b61eab-6879-4618-b189-476f27f02fdd,29/11/20 11:33,audio,science,negative,15
e6b61eab-6879-4618-b189-476f27f02fdd,26/12/20 10:39,audio,science,negative,10
e6b61eab-6879-4618-b189-476f27f02fdd,01/09/20 02:08,audio,science,positive,50
e6b61eab-6879-4618-b189-476f27f02fdd,26/09/20 23:33,audio,science,positive,30
e6b61eab-6879-4618-b189-476f27f02fdd,24/08/20 04:53,audio,science,positive,65
e6b61eab-6879-4618-b189-476f27f02fdd,07/05/21 13:10,audio,science,positive,75
e6b61eab-6879-4618-b189-476f27f02fdd,21/07/20 18:37,audio,science,positive,45
e6b61eab-6879-4618-b189-476f27f02fdd,26/03/21 15:50,audio,science,negative,15
e6b61eab-6879-4618-b189-476f27f02fdd,17/08/20 03:41,audio,science,positive,65
e6b61eab-6879-4618-b189-476f27f02fdd,10/08/20 08:32,audio,science,neutral,35
e6b61eab-6879-4618-b189-476f27f02fdd,01/05/21 22:39,audio,science,positive,72
e6b61eab-6879-4618-b189-476f27f02fdd,30/10/20 15:12,audio,science,positive,65
e6b61eab-6879-4618-b189-476f27f02fdd,02/11/20 04:34,audio,science,positive,75
e6b61eab-6879-4618-b189-476f27f02fdd,27/06/20 20:08,audio,science,negative,12
e6b61eab-6879-4618-b189-476f27f02fdd,17/02/21 03:41,audio,science,positive,75
e6b61eab-6879-4618-b189-476f27f02fdd,16/05/21 08:49,audio,science,positive,50
e6b61eab-6879-4618-b189-476f27f02fdd,24/06/20 21:06,audio,science,positive,72
e6b61eab-6879-4618-b189-476f27f02fdd,19/01/21 23:16,audio,science,positive,45
d16d21cd-30c7-4b1e-b50c-aff5808fe816,25/04/21 16:18,photo,fitness,positive,60
d16d21cd-30c7-4b1e-b50c-aff5808fe816,28/10/20 18:21,photo,fitness,positive,70
d16d21cd-30c7-4b1e-b50c-aff5808fe816,01/06/21 12:29,photo,fitness,positive,70
d16d21cd-30c7-4b1e-b50c-aff5808fe816,28/08/20 15:56,photo,fitness,neutral,20
d16d21cd-30c7-4b1e-b50c-aff5808fe816,07/02/21 15:42,photo,fitness,neutral,20
d16d21cd-30c7-4b1e-b50c-aff5808fe816,02/07/20 21:16,photo,fitness,neutral,35
d16d21cd-30c7-4b1e-b50c-aff5808fe816,20/04/21 23:02,photo,fitness,positive,50
d16d21cd-30c7-4b1e-b50c-aff5808fe816,13/02/21 13:12,photo,fitness,negative,0
d16d21cd-30c7-4b1e-b50c-aff5808fe816,21/05/21 14:24,photo,fitness,negative,12
d16d21cd-30c7-4b1e-b50c-aff5808fe816,03/05/21 08:56,photo,fitness,negative,12
d16d21cd-30c7-4b1e-b50c-aff5808fe816,12/09/20 14:54,photo,fitness,positive,75
d16d21cd-30c7-4b1e-b50c-aff5808fe816,01/11/20 11:17,photo,fitness,neutral,35
d16d21cd-30c7-4b1e-b50c-aff5808fe816,16/05/21 03:34,photo,fitness,negative,15
d16d21cd-30c7-4b1e-b50c-aff5808fe816,14/09/20 16:18,photo,fitness,negative,15
d16d21cd-30c7-4b1e-b50c-aff5808fe816,04/08/20 00:37,photo,fitness,negative,15
d16d21cd-30c7-4b1e-b50c-aff5808fe816,24/12/20 16:27,photo,fitness,positive,72
d16d21cd-30c7-4b1e-b50c-aff5808fe816,07/05/21 14:00,photo,fitness,positive,30
d16d21cd-30c7-4b1e-b50c-aff5808fe816,14/08/20 16:53,photo,fitness,positive,30
d16d21cd-30c7-4b1e-b50c-aff5808fe816,11/04/21 20:57,photo,fitness,positive,75
d16d21cd-30c7-4b1e-b50c-aff5808fe816,23/05/21 00:23,photo,fitness,positive,45
d16d21cd-30c7-4b1e-b50c-aff5808fe816,30/01/21 09:59,photo,fitness,positive,50
27ec2b21-a749-4181-b182-150a174fc277,20/03/21 14:10,GIF,animals,neutral,35
27ec2b21-a749-4181-b182-150a174fc277,28/08/20 15:26,GIF,animals,positive,30
27ec2b21-a749-4181-b182-150a174fc277,21/10/20 23:56,GIF,animals,positive,50
27ec2b21-a749-4181-b182-150a174fc277,28/05/21 05:00,GIF,animals,positive,45
27ec2b21-a749-4181-b182-150a174fc277,10/09/20 15:53,GIF,animals,positive,45
27ec2b21-a749-4181-b182-150a174fc277,25/03/21 18:37,GIF,animals,positive,50
27ec2b21-a749-4181-b182-150a174fc277,06/11/20 00:51,GIF,animals,positive,60
27ec2b21-a749-4181-b182-150a174fc277,01/03/21 09:37,GIF,animals,positive,70
27ec2b21-a749-4181-b182-150a174fc277,22/02/21 15:42,GIF,animals,positive,45
27ec2b21-a749-4181-b182-150a174fc277,20/11/20 05:02,GIF,animals,neutral,35
27ec2b21-a749-4181-b182-150a174fc277,10/06/21 09:02,GIF,animals,negative,15
27ec2b21-a749-4181-b182-150a174fc277,06/10/20 19:23,GIF,animals,positive,50
27ec2b21-a749-4181-b182-150a174fc277,11/11/20 04:16,GIF,animals,positive,70
27ec2b21-a749-4181-b182-150a174fc277,26/10/20 21:04,GIF,animals,negative,5
27ec2b21-a749-4181-b182-150a174fc277,11/03/21 03:11,GIF,animals,positive,50
27ec2b21-a749-4181-b182-150a174fc277,09/04/21 03:07,GIF,animals,positive,75
27ec2b21-a749-4181-b182-150a174fc277,27/03/21 17:52,GIF,animals,neutral,20
27ec2b21-a749-4181-b182-150a174fc277,07/04/21 01:28,GIF,animals,negative,12
27ec2b21-a749-4181-b182-150a174fc277,14/06/21 21:46,GIF,animals,positive,60
27ec2b21-a749-4181-b182-150a174fc277,02/04/21 08:01,GIF,animals,positive,30
27ec2b21-a749-4181-b182-150a174fc277,18/05/21 03:15,GIF,animals,positive,50
27ec2b21-a749-4181-b182-150a174fc277,27/11/20 22:33,GIF,animals,positive,72
27ec2b21-a749-4181-b182-150a174fc277,01/05/21 11:19,GIF,animals,neutral,35
27ec2b21-a749-4181-b182-150a174fc277,02/05/21 07:12,GIF,animals,negative,10
27ec2b21-a749-4181-b182-150a174fc277,02/04/21 17:55,GIF,animals,positive,65
27ec2b21-a749-4181-b182-150a174fc277,31/01/21 13:47,GIF,animals,positive,45
27ec2b21-a749-4181-b182-150a174fc277,16/02/21 13:38,GIF,animals,positive,45
27ec2b21-a749-4181-b182-150a174fc277,01/04/21 17:02,GIF,animals,positive,30
27ec2b21-a749-4181-b182-150a174fc277,28/12/20 11:30,GIF,animals,negative,12
27ec2b21-a749-4181-b182-150a174fc277,20/10/20 10:02,GIF,animals,positive,70
27ec2b21-a749-4181-b182-150a174fc277,09/11/20 21:27,GIF,animals,positive,60
27ec2b21-a749-4181-b182-150a174fc277,11/11/20 22:41,GIF,animals,positive,75
27ec2b21-a749-4181-b182-150a174fc277,06/11/20 04:05,GIF,animals,positive,30
27ec2b21-a749-4181-b182-150a174fc277,29/09/20 07:59,GIF,animals,negative,0
27ec2b21-a749-4181-b182-150a174fc277,29/12/20 04:08,GIF,animals,positive,72
27ec2b21-a749-4181-b182-150a174fc277,27/10/20 22:36,GIF,animals,positive,70
27ec2b21-a749-4181-b182-150a174fc277,26/04/21 14:09,GIF,animals,positive,60
27ec2b21-a749-4181-b182-150a174fc277,22/06/20 23:19,GIF,animals,positive,50
27ec2b21-a749-4181-b182-150a174fc277,21/05/21 13:00,GIF,animals,positive,50
27ec2b21-a749-4181-b182-150a174fc277,17/08/20 03:11,GIF,animals,positive,50
27ec2b21-a749-4181-b182-150a174fc277,02/12/20 01:14,GIF,animals,positive,75
27ec2b21-a749-4181-b182-150a174fc277,01/03/21 08:15,GIF,animals,negative,0
27ec2b21-a749-4181-b182-150a174fc277,09/11/20 23:54,GIF,animals,positive,70
27ec2b21-a749-4181-b182-150a174fc277,01/05/21 23:23,GIF,animals,positive,70
8bcb980c-6f36-484d-974f-30b3e8fcc251,12/05/21 13:10,photo,travel,positive,45
8bcb980c-6f36-484d-974f-30b3e8fcc251,10/06/21 20:23,photo,travel,negative,0
8bcb980c-6f36-484d-974f-30b3e8fcc251,12/03/21 23:07,photo,travel,neutral,20
8bcb980c-6f36-484d-974f-30b3e8fcc251,02/05/21 12:59,photo,travel,positive,50
8bcb980c-6f36-484d-974f-30b3e8fcc251,28/05/21 19:35,photo,travel,positive,45
8bcb980c-6f36-484d-974f-30b3e8fcc251,11/01/21 15:23,photo,travel,positive,60
8bcb980c-6f36-484d-974f-30b3e8fcc251,09/08/20 23:41,photo,travel,negative,5
8bcb980c-6f36-484d-974f-30b3e8fcc251,27/04/21 03:20,photo,travel,positive,50
8bcb980c-6f36-484d-974f-30b3e8fcc251,05/08/20 01:41,photo,travel,positive,50
8bcb980c-6f36-484d-974f-30b3e8fcc251,21/07/20 20:48,photo,travel,positive,45
8bcb980c-6f36-484d-974f-30b3e8fcc251,03/08/20 18:59,photo,travel,positive,30
8bcb980c-6f36-484d-974f-30b3e8fcc251,24/02/21 15:26,photo,travel,negative,5
